,market_name,market_id,bookmaker_name,bookmaker_id,label,value,extra,probability,dp3,american,factional,handicap,total,winning,stop,bookmaker_event_id,last_update
742,Multi Scorers,1265634161,bet365,2,Vernes Gustavo Henrique | 3 or More,501.00,,0.2%,501.000,50000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289264', 'timezone_type': 3, 'timezone': 'UTC'}"
743,Multi Scorers,1265634161,bet365,2,Willemen Bruno Viana | 3 or More,501.00,,0.2%,501.000,50000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289271', 'timezone_type': 3, 'timezone': 'UTC'}"
744,Multi Scorers,1265634161,bet365,2,da Silva Otavio | 3 or More,501.00,,0.2%,501.000,50000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289281', 'timezone_type': 3, 'timezone': 'UTC'}"
745,Multi Scorers,1265634161,bet365,2,de Almeida Rodinei | 3 or More,501.00,,0.2%,501.000,50000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289292', 'timezone_type': 3, 'timezone': 'UTC'}"
746,Multi Scorers,1265634161,bet365,2,de Freitas Rodrigo | 3 or More,501.00,,0.2%,501.000,50000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289299', 'timezone_type': 3, 'timezone': 'UTC'}"
747,Multi Scorers,1265634161,bet365,2,dos Santos Cleiton | 3 or More,501.00,,0.2%,501.000,50000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289307', 'timezone_type': 3, 'timezone': 'UTC'}"
748,Multi Scorers,1265634161,bet365,2,Barbosa Diego Costa | 3 or More,501.00,,0.2%,501.000,50000,,,,,False,110543176.0,"{'date': '2021-11-14 14:39:15.289315', 'timezone_type': 3, 'timezone': 'UTC'}"
749,Team Goalscorer,1265634162,bet365,2,Teixeira Pablo,3.60,1,27.78%,3.600,260,,,First,,False,110543176.0,"{'date': '2021-11-14 14:39:15.286499', 'timezone_type': 3, 'timezone': 'UTC'}"
750,Team Goalscorer,1265634162,bet365,2,Jonathan Calleri,4.00,1,25%,4.000,300,,,First,,False,110543176.0,"{'date': '2021-11-14 14:39:15.286516', 'timezone_type': 3, 'timezone': 'UTC'}"
751,Team Goalscorer,1265634162,bet365,2,Neves Luciano,4.00,1,25%,4.000,300,,,First,,False,110543176.0,"{'date': '2021-11-14 14:39:15.286526', 'timezone_type': 3, 'timezone': 'UTC'}"
752,Team Goalscorer,1265634162,bet365,2,Citadin Eder,4.75,1,21.05%,4.750,375,,,First,,False,110543176.0,"{'date': '2021-11-14 14:39:15.286535', 'timezone_type': 3, 'timezone': 'UTC'}"
753,Team Goalscorer,1265634162,bet365,2,Joao Rojas,4.75,1,21.05%,4.750,375,,,First,,False,110543176.0,"{'date': '2021-11-14 14:39:15.286544', 'timezone_type': 3, 'timezone': 'UTC'}"
754,Team Goalscorer,1265634162,bet365,2,da Silva Juan,4.75,1,21.05%,4.750,375,,,First,,False,110543176.0,"{'date': '2021-11-14 14:39:15.286552', 'timezone_type': 3, 'timezone': 'UTC'}"
755,Team Goalscorer,1265634162,bet365,2,Emiliano Rigoni,6.00,1,16.67%,6.000,500,,,First,,False,110543176.0,"{'date': '2021-11-14 14:39:15.286560', 'timezone_type': 3, 'timezone': 'UTC'}"
756,Team Goalscorer,1265634162,bet365,2,Frezarin Vitor Bueno,6.00,1,16.67%,6.000,500,,,First,,False,110543176.0,"{'date': '2021-11-14 14:39:15.286567', 'timezone_type': 3, 'timezone': 'UTC'}"
757,Team Goalscorer,1265634162,bet365,2,Silveira Igor Gomes,6.00,1,16.67%,6.000,500,,,First,,False,110543176.0,"{'date': '2021-11-14 14:39:15.286575', 'timezone_type': 3, 'timezone': 'UTC'}"
758,Team Goalscorer,1265634162,bet365,2,Cardozo Shaylon,7.00,1,14.29%,7.000,600,,,First,,False,110543176.0,"{'date': '2021-11-14 14:39:15.286583', 'timezone_type': 3, 'timezone': 'UTC'}"
759,Team Goalscorer,1265634162,bet365,2,Marquinhos Alencar,7.00,1,14.29%,7.000,600,,,First,,False,110543176.0,"{'date': '2021-11-14 14:39:15.286591', 'timezone_type': 3, 'timezone': 'UTC'}"
760,Team Goalscorer,1265634162,bet365,2,Martin Benitez,7.00,1,14.29%,7.000,600,,,First,,False,110543176.0,"{'date': '2021-11-14 14:39:15.286599', 'timezone_type': 3, 'timezone': 'UTC'}"
761,Team Goalscorer,1265634162,bet365,2,Vilhena Pedrinho,7.00,1,14.29%,7.000,600,,,First,,False,110543176.0,"{'date': '2021-11-14 14:39:15.286607', 'timezone_type': 3, 'timezone': 'UTC'}"
762,Team Goalscorer,1265634162,bet365,2,Souza Igor Vinicius,7.50,1,13.33%,7.500,650,,,First,,False,110543176.0,"{'date': '2021-11-14 14:39:15.286615', 'timezone_type': 3, 'timezone': 'UTC'}"
763,Team Goalscorer,1265634162,bet365,2,da Silva Reinaldo,7.50,1,13.33%,7.500,650,,,First,,False,110543176.0,"{'date': '2021-11-14 14:39:15.286623', 'timezone_type': 3, 'timezone': 'UTC'}"
764,Team Goalscorer,1265634162,bet365,2,Costa Talles Costa,10.00,1,10%,10.000,900,,,First,,False,110543176.0,"{'date': '2021-11-14 14:39:15.286632', 'timezone_type': 3, 'timezone': 'UTC'}"
765,Team Goalscorer,1265634162,bet365,2,Joao Miranda,10.00,1,10%,10.000,900,,,First,,False,110543176.0,"{'date': '2021-11-14 14:39:15.286640', 'timezone_type': 3, 'timezone': 'UTC'}"
766,Team Goalscorer,1265634162,bet365,2,Igor Liziero,12.00,1,8.33%,12.000,1100,,,First,,False,110543176.0,"{'date': '2021-11-14 14:39:15.286648', 'timezone_type': 3, 'timezone': 'UTC'}"
767,Team Goalscorer,1265634162,bet365,2,Moreira Gabriel Falcao,12.00,1,8.33%,12.000,1100,,,First,,False,110543176.0,"{'date': '2021-11-14 14:39:15.286657', 'timezone_type': 3, 'timezone': 'UTC'}"
768,Team Goalscorer,1265634162,bet365,2,Robert Arboleda,12.00,1,8.33%,12.000,1100,,,First,,False,110543176.0,"{'date': '2021-11-14 14:39:15.286665', 'timezone_type': 3, 'timezone': 'UTC'}"
769,Team Goalscorer,1265634162,bet365,2,Gabriel Neves,13.00,1,7.69%,13.000,1200,,,First,,False,110543176.0,"{'date': '2021-11-14 14:39:15.286691', 'timezone_type': 3, 'timezone': 'UTC'}"
770,Team Goalscorer,1265634162,bet365,2,Bruno Alves,15.00,1,6.67%,15.000,1400,,,First,,False,110543176.0,"{'date': '2021-11-14 14:39:15.286708', 'timezone_type': 3, 'timezone': 'UTC'}"
771,Team Goalscorer,1265634162,bet365,2,Conceicao Leo,15.00,1,6.67%,15.000,1400,,,First,,False,110543176.0,"{'date': '2021-11-14 14:39:15.286717', 'timezone_type': 3, 'timezone': 'UTC'}"
772,Team Goalscorer,1265634162,bet365,2,Maria Caique,17.00,1,5.88%,17.000,1600,,,First,,False,110543176.0,"{'date': '2021-11-14 14:39:15.286726', 'timezone_type': 3, 'timezone': 'UTC'}"
773,Team Goalscorer,1265634162,bet365,2,dos Reis Patryck,17.00,1,5.88%,17.000,1600,,,First,,False,110543176.0,"{'date': '2021-11-14 14:39:15.286734', 'timezone_type': 3, 'timezone': 'UTC'}"
774,Team Goalscorer,1265634162,bet365,2,Luis Orejuela,19.00,1,5.26%,19.000,1800,,,First,,False,110543176.0,"{'date': '2021-11-14 14:39:15.286742', 'timezone_type': 3, 'timezone': 'UTC'}"
775,Team Goalscorer,1265634162,bet365,2,de Freitas Rodrigo,19.00,1,5.26%,19.000,1800,,,First,,False,110543176.0,"{'date': '2021-11-14 14:39:15.286750', 'timezone_type': 3, 'timezone': 'UTC'}"
776,Team Goalscorer,1265634162,bet365,2,Barbosa Diego Costa,23.00,1,4.35%,23.000,2200,,,First,,False,110543176.0,"{'date': '2021-11-14 14:39:15.286758', 'timezone_type': 3, 'timezone': 'UTC'}"
777,Team Goalscorer,1265634162,bet365,2,No Goalscorer (Sao Paulo),3.25,1,30.77%,3.250,225,,,First,,False,110543176.0,"{'date': '2021-11-14 14:39:15.286771', 'timezone_type': 3, 'timezone': 'UTC'}"
778,Team Goalscorer,1265634162,bet365,2,Teixeira Pablo,3.60,1,27.78%,3.600,260,,,Last,,False,110543176.0,"{'date': '2021-11-14 14:39:15.286780', 'timezone_type': 3, 'timezone': 'UTC'}"
779,Team Goalscorer,1265634162,bet365,2,Jonathan Calleri,4.00,1,25%,4.000,300,,,Last,,False,110543176.0,"{'date': '2021-11-14 14:39:15.286788', 'timezone_type': 3, 'timezone': 'UTC'}"
780,Team Goalscorer,1265634162,bet365,2,Neves Luciano,4.00,1,25%,4.000,300,,,Last,,False,110543176.0,"{'date': '2021-11-14 14:39:15.286795', 'timezone_type': 3, 'timezone': 'UTC'}"
781,Team Goalscorer,1265634162,bet365,2,Citadin Eder,4.75,1,21.05%,4.750,375,,,Last,,False,110543176.0,"{'date': '2021-11-14 14:39:15.286803', 'timezone_type': 3, 'timezone': 'UTC'}"
782,Team Goalscorer,1265634162,bet365,2,Joao Rojas,4.75,1,21.05%,4.750,375,,,Last,,False,110543176.0,"{'date': '2021-11-14 14:39:15.286824', 'timezone_type': 3, 'timezone': 'UTC'}"
783,Team Goalscorer,1265634162,bet365,2,da Silva Juan,4.75,1,21.05%,4.750,375,,,Last,,False,110543176.0,"{'date': '2021-11-14 14:39:15.286835', 'timezone_type': 3, 'timezone': 'UTC'}"
784,Team Goalscorer,1265634162,bet365,2,Emiliano Rigoni,6.00,1,16.67%,6.000,500,,,Last,,False,110543176.0,"{'date': '2021-11-14 14:39:15.286844', 'timezone_type': 3, 'timezone': 'UTC'}"
785,Team Goalscorer,1265634162,bet365,2,Frezarin Vitor Bueno,6.00,1,16.67%,6.000,500,,,Last,,False,110543176.0,"{'date': '2021-11-14 14:39:15.286853', 'timezone_type': 3, 'timezone': 'UTC'}"
786,Team Goalscorer,1265634162,bet365,2,Silveira Igor Gomes,6.00,1,16.67%,6.000,500,,,Last,,False,110543176.0,"{'date': '2021-11-14 14:39:15.286860', 'timezone_type': 3, 'timezone': 'UTC'}"
787,Team Goalscorer,1265634162,bet365,2,Cardozo Shaylon,7.00,1,14.29%,7.000,600,,,Last,,False,110543176.0,"{'date': '2021-11-14 14:39:15.286868', 'timezone_type': 3, 'timezone': 'UTC'}"
788,Team Goalscorer,1265634162,bet365,2,Marquinhos Alencar,7.00,1,14.29%,7.000,600,,,Last,,False,110543176.0,"{'date': '2021-11-14 14:39:15.286880', 'timezone_type': 3, 'timezone': 'UTC'}"
789,Team Goalscorer,1265634162,bet365,2,Martin Benitez,7.00,1,14.29%,7.000,600,,,Last,,False,110543176.0,"{'date': '2021-11-14 14:39:15.286892', 'timezone_type': 3, 'timezone': 'UTC'}"
790,Team Goalscorer,1265634162,bet365,2,Vilhena Pedrinho,7.00,1,14.29%,7.000,600,,,Last,,False,110543176.0,"{'date': '2021-11-14 14:39:15.286900', 'timezone_type': 3, 'timezone': 'UTC'}"
791,Team Goalscorer,1265634162,bet365,2,Souza Igor Vinicius,7.50,1,13.33%,7.500,650,,,Last,,False,110543176.0,"{'date': '2021-11-14 14:39:15.286910', 'timezone_type': 3, 'timezone': 'UTC'}"
792,Team Goalscorer,1265634162,bet365,2,da Silva Reinaldo,7.50,1,13.33%,7.500,650,,,Last,,False,110543176.0,"{'date': '2021-11-14 14:39:15.286920', 'timezone_type': 3, 'timezone': 'UTC'}"
793,Team Goalscorer,1265634162,bet365,2,Costa Talles Costa,10.00,1,10%,10.000,900,,,Last,,False,110543176.0,"{'date': '2021-11-14 14:39:15.286929', 'timezone_type': 3, 'timezone': 'UTC'}"
794,Team Goalscorer,1265634162,bet365,2,Joao Miranda,10.00,1,10%,10.000,900,,,Last,,False,110543176.0,"{'date': '2021-11-14 14:39:15.286936', 'timezone_type': 3, 'timezone': 'UTC'}"
795,Team Goalscorer,1265634162,bet365,2,Igor Liziero,12.00,1,8.33%,12.000,1100,,,Last,,False,110543176.0,"{'date': '2021-11-14 14:39:15.286944', 'timezone_type': 3, 'timezone': 'UTC'}"
796,Team Goalscorer,1265634162,bet365,2,Moreira Gabriel Falcao,12.00,1,8.33%,12.000,1100,,,Last,,False,110543176.0,"{'date': '2021-11-14 14:39:15.286959', 'timezone_type': 3, 'timezone': 'UTC'}"
797,Team Goalscorer,1265634162,bet365,2,Robert Arboleda,12.00,1,8.33%,12.000,1100,,,Last,,False,110543176.0,"{'date': '2021-11-14 14:39:15.286967', 'timezone_type': 3, 'timezone': 'UTC'}"
798,Team Goalscorer,1265634162,bet365,2,Gabriel Neves,13.00,1,7.69%,13.000,1200,,,Last,,False,110543176.0,"{'date': '2021-11-14 14:39:15.286975', 'timezone_type': 3, 'timezone': 'UTC'}"
799,Team Goalscorer,1265634162,bet365,2,Bruno Alves,15.00,1,6.67%,15.000,1400,,,Last,,False,110543176.0,"{'date': '2021-11-14 14:39:15.286983', 'timezone_type': 3, 'timezone': 'UTC'}"
800,Team Goalscorer,1265634162,bet365,2,Conceicao Leo,15.00,1,6.67%,15.000,1400,,,Last,,False,110543176.0,"{'date': '2021-11-14 14:39:15.286990', 'timezone_type': 3, 'timezone': 'UTC'}"
801,Team Goalscorer,1265634162,bet365,2,Maria Caique,17.00,1,5.88%,17.000,1600,,,Last,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287002', 'timezone_type': 3, 'timezone': 'UTC'}"
802,Team Goalscorer,1265634162,bet365,2,dos Reis Patryck,17.00,1,5.88%,17.000,1600,,,Last,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287009', 'timezone_type': 3, 'timezone': 'UTC'}"
803,Team Goalscorer,1265634162,bet365,2,Luis Orejuela,19.00,1,5.26%,19.000,1800,,,Last,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287016', 'timezone_type': 3, 'timezone': 'UTC'}"
804,Team Goalscorer,1265634162,bet365,2,de Freitas Rodrigo,19.00,1,5.26%,19.000,1800,,,Last,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287025', 'timezone_type': 3, 'timezone': 'UTC'}"
805,Team Goalscorer,1265634162,bet365,2,Barbosa Diego Costa,23.00,1,4.35%,23.000,2200,,,Last,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287038', 'timezone_type': 3, 'timezone': 'UTC'}"
806,Team Goalscorer,1265634162,bet365,2,No Goalscorer (Sao Paulo),3.25,1,30.77%,3.250,225,,,Last,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287046', 'timezone_type': 3, 'timezone': 'UTC'}"
807,Team Goalscorer,1265634162,bet365,2,Almeida Gabriel Barbosa,2.30,2,43.48%,2.300,129,,,First,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287053', 'timezone_type': 3, 'timezone': 'UTC'}"
808,Team Goalscorer,1265634162,bet365,2,Pinto Bruno Henrique,3.25,2,30.77%,3.250,225,,,First,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287061', 'timezone_type': 3, 'timezone': 'UTC'}"
809,Team Goalscorer,1265634162,bet365,2,Andre Luiz Inacio da Silva,4.00,2,25%,4.000,300,,,First,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287068', 'timezone_type': 3, 'timezone': 'UTC'}"
810,Team Goalscorer,1265634162,bet365,2,Ferreira Vitor Gabriel,4.00,2,25%,4.000,300,,,First,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287075', 'timezone_type': 3, 'timezone': 'UTC'}"
811,Team Goalscorer,1265634162,bet365,2,de Almeida Werton,4.75,2,21.05%,4.750,375,,,First,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287083', 'timezone_type': 3, 'timezone': 'UTC'}"
812,Team Goalscorer,1265634162,bet365,2,Augusto Everton Ribeiro,6.00,2,16.67%,6.000,500,,,First,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287104', 'timezone_type': 3, 'timezone': 'UTC'}"
813,Team Goalscorer,1265634162,bet365,2,de Oliveira Michael,6.00,2,16.67%,6.000,500,,,First,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287112', 'timezone_type': 3, 'timezone': 'UTC'}"
814,Team Goalscorer,1265634162,bet365,2,de Souza Ryan Luka,6.00,2,16.67%,6.000,500,,,First,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287123', 'timezone_type': 3, 'timezone': 'UTC'}"
815,Team Goalscorer,1265634162,bet365,2,Coelho Vitinho,6.50,2,15.38%,6.500,550,,,First,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287130', 'timezone_type': 3, 'timezone': 'UTC'}"
816,Team Goalscorer,1265634162,bet365,2,Marques Lazaro,6.50,2,15.38%,6.500,550,,,First,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287137', 'timezone_type': 3, 'timezone': 'UTC'}"
817,Team Goalscorer,1265634162,bet365,2,Robert Kenedy,8.50,2,11.76%,8.500,750,,,First,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287145', 'timezone_type': 3, 'timezone': 'UTC'}"
818,Team Goalscorer,1265634162,bet365,2,Souza Willian Arao,8.50,2,11.76%,8.500,750,,,First,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287153', 'timezone_type': 3, 'timezone': 'UTC'}"
819,Team Goalscorer,1265634162,bet365,2,Hoelgebaum Andreas Pereira,10.00,2,10%,10.000,900,,,First,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287162', 'timezone_type': 3, 'timezone': 'UTC'}"
820,Team Goalscorer,1265634162,bet365,2,Lima Ramon,10.00,2,10%,10.000,900,,,First,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287170', 'timezone_type': 3, 'timezone': 'UTC'}"
821,Team Goalscorer,1265634162,bet365,2,David Luiz,12.00,2,8.33%,12.000,1100,,,First,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287178', 'timezone_type': 3, 'timezone': 'UTC'}"
822,Team Goalscorer,1265634162,bet365,2,da Silva Hugo Moura,12.00,2,8.33%,12.000,1100,,,First,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287185', 'timezone_type': 3, 'timezone': 'UTC'}"
823,Team Goalscorer,1265634162,bet365,2,da Silva Joao Gomes,12.00,2,8.33%,12.000,1100,,,First,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287193', 'timezone_type': 3, 'timezone': 'UTC'}"
824,Team Goalscorer,1265634162,bet365,2,Alencar Thiago Maia,15.00,2,6.67%,15.000,1400,,,First,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287201', 'timezone_type': 3, 'timezone': 'UTC'}"
825,Team Goalscorer,1265634162,bet365,2,Kasmirski Filipe Luis,15.00,2,6.67%,15.000,1400,,,First,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287209', 'timezone_type': 3, 'timezone': 'UTC'}"
826,Team Goalscorer,1265634162,bet365,2,Coquette Rodrigo Caio,17.00,2,5.88%,17.000,1600,,,First,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287216', 'timezone_type': 3, 'timezone': 'UTC'}"
827,Team Goalscorer,1265634162,bet365,2,Franca Silva Matheuzinho,17.00,2,5.88%,17.000,1600,,,First,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287224', 'timezone_type': 3, 'timezone': 'UTC'}"
828,Team Goalscorer,1265634162,bet365,2,Leonardo Leo Pereira,17.00,2,5.88%,17.000,1600,,,First,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287231', 'timezone_type': 3, 'timezone': 'UTC'}"
829,Team Goalscorer,1265634162,bet365,2,Mauricio Isla,17.00,2,5.88%,17.000,1600,,,First,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287238', 'timezone_type': 3, 'timezone': 'UTC'}"
830,Team Goalscorer,1265634162,bet365,2,Robert Piris Da Motta,17.00,2,5.88%,17.000,1600,,,First,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287246', 'timezone_type': 3, 'timezone': 'UTC'}"
831,Team Goalscorer,1265634162,bet365,2,Rodrigues Gabriel Noga,17.00,2,5.88%,17.000,1600,,,First,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287253', 'timezone_type': 3, 'timezone': 'UTC'}"
832,Team Goalscorer,1265634162,bet365,2,Martins Rene,19.00,2,5.26%,19.000,1800,,,First,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287260', 'timezone_type': 3, 'timezone': 'UTC'}"
833,Team Goalscorer,1265634162,bet365,2,Vernes Gustavo Henrique,19.00,2,5.26%,19.000,1800,,,First,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287267', 'timezone_type': 3, 'timezone': 'UTC'}"
834,Team Goalscorer,1265634162,bet365,2,Willemen Bruno Viana,19.00,2,5.26%,19.000,1800,,,First,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287274', 'timezone_type': 3, 'timezone': 'UTC'}"
835,Team Goalscorer,1265634162,bet365,2,da Silva Otavio,19.00,2,5.26%,19.000,1800,,,First,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287282', 'timezone_type': 3, 'timezone': 'UTC'}"
836,Team Goalscorer,1265634162,bet365,2,de Almeida Rodinei,19.00,2,5.26%,19.000,1800,,,First,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287289', 'timezone_type': 3, 'timezone': 'UTC'}"
837,Team Goalscorer,1265634162,bet365,2,dos Santos Cleiton,19.00,2,5.26%,19.000,1800,,,First,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287298', 'timezone_type': 3, 'timezone': 'UTC'}"
838,Team Goalscorer,1265634162,bet365,2,No Goalscorer (Flamengo),3.25,2,30.77%,3.250,225,,,First,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287308', 'timezone_type': 3, 'timezone': 'UTC'}"
839,Team Goalscorer,1265634162,bet365,2,Almeida Gabriel Barbosa,2.30,2,43.48%,2.300,129,,,Last,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287315', 'timezone_type': 3, 'timezone': 'UTC'}"
840,Team Goalscorer,1265634162,bet365,2,Pinto Bruno Henrique,3.25,2,30.77%,3.250,225,,,Last,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287323', 'timezone_type': 3, 'timezone': 'UTC'}"
841,Team Goalscorer,1265634162,bet365,2,Andre Luiz Inacio da Silva,4.00,2,25%,4.000,300,,,Last,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287342', 'timezone_type': 3, 'timezone': 'UTC'}"
842,Team Goalscorer,1265634162,bet365,2,Ferreira Vitor Gabriel,4.00,2,25%,4.000,300,,,Last,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287350', 'timezone_type': 3, 'timezone': 'UTC'}"
843,Team Goalscorer,1265634162,bet365,2,de Almeida Werton,4.75,2,21.05%,4.750,375,,,Last,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287358', 'timezone_type': 3, 'timezone': 'UTC'}"
844,Team Goalscorer,1265634162,bet365,2,Augusto Everton Ribeiro,6.00,2,16.67%,6.000,500,,,Last,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287365', 'timezone_type': 3, 'timezone': 'UTC'}"
845,Team Goalscorer,1265634162,bet365,2,de Oliveira Michael,6.00,2,16.67%,6.000,500,,,Last,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287373', 'timezone_type': 3, 'timezone': 'UTC'}"
846,Team Goalscorer,1265634162,bet365,2,de Souza Ryan Luka,6.00,2,16.67%,6.000,500,,,Last,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287381', 'timezone_type': 3, 'timezone': 'UTC'}"
847,Team Goalscorer,1265634162,bet365,2,Coelho Vitinho,6.50,2,15.38%,6.500,550,,,Last,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287388', 'timezone_type': 3, 'timezone': 'UTC'}"
848,Team Goalscorer,1265634162,bet365,2,Marques Lazaro,6.50,2,15.38%,6.500,550,,,Last,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287395', 'timezone_type': 3, 'timezone': 'UTC'}"
849,Team Goalscorer,1265634162,bet365,2,Robert Kenedy,8.50,2,11.76%,8.500,750,,,Last,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287403', 'timezone_type': 3, 'timezone': 'UTC'}"
850,Team Goalscorer,1265634162,bet365,2,Souza Willian Arao,8.50,2,11.76%,8.500,750,,,Last,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287410', 'timezone_type': 3, 'timezone': 'UTC'}"
851,Team Goalscorer,1265634162,bet365,2,Hoelgebaum Andreas Pereira,10.00,2,10%,10.000,900,,,Last,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287417', 'timezone_type': 3, 'timezone': 'UTC'}"
852,Team Goalscorer,1265634162,bet365,2,Lima Ramon,10.00,2,10%,10.000,900,,,Last,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287424', 'timezone_type': 3, 'timezone': 'UTC'}"
853,Team Goalscorer,1265634162,bet365,2,David Luiz,12.00,2,8.33%,12.000,1100,,,Last,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287432', 'timezone_type': 3, 'timezone': 'UTC'}"
854,Team Goalscorer,1265634162,bet365,2,da Silva Hugo Moura,12.00,2,8.33%,12.000,1100,,,Last,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287440', 'timezone_type': 3, 'timezone': 'UTC'}"
855,Team Goalscorer,1265634162,bet365,2,da Silva Joao Gomes,12.00,2,8.33%,12.000,1100,,,Last,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287447', 'timezone_type': 3, 'timezone': 'UTC'}"
856,Team Goalscorer,1265634162,bet365,2,Alencar Thiago Maia,15.00,2,6.67%,15.000,1400,,,Last,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287454', 'timezone_type': 3, 'timezone': 'UTC'}"
857,Team Goalscorer,1265634162,bet365,2,Kasmirski Filipe Luis,15.00,2,6.67%,15.000,1400,,,Last,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287462', 'timezone_type': 3, 'timezone': 'UTC'}"
858,Team Goalscorer,1265634162,bet365,2,Coquette Rodrigo Caio,17.00,2,5.88%,17.000,1600,,,Last,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287469', 'timezone_type': 3, 'timezone': 'UTC'}"
859,Team Goalscorer,1265634162,bet365,2,Franca Silva Matheuzinho,17.00,2,5.88%,17.000,1600,,,Last,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287476', 'timezone_type': 3, 'timezone': 'UTC'}"
860,Team Goalscorer,1265634162,bet365,2,Leonardo Leo Pereira,17.00,2,5.88%,17.000,1600,,,Last,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287484', 'timezone_type': 3, 'timezone': 'UTC'}"
861,Team Goalscorer,1265634162,bet365,2,Mauricio Isla,17.00,2,5.88%,17.000,1600,,,Last,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287491', 'timezone_type': 3, 'timezone': 'UTC'}"
862,Team Goalscorer,1265634162,bet365,2,Robert Piris Da Motta,17.00,2,5.88%,17.000,1600,,,Last,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287502', 'timezone_type': 3, 'timezone': 'UTC'}"
863,Team Goalscorer,1265634162,bet365,2,Rodrigues Gabriel Noga,17.00,2,5.88%,17.000,1600,,,Last,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287510', 'timezone_type': 3, 'timezone': 'UTC'}"
864,Team Goalscorer,1265634162,bet365,2,Martins Rene,19.00,2,5.26%,19.000,1800,,,Last,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287517', 'timezone_type': 3, 'timezone': 'UTC'}"
865,Team Goalscorer,1265634162,bet365,2,Vernes Gustavo Henrique,19.00,2,5.26%,19.000,1800,,,Last,,False,110543176.0,"{'date': '2021-11-14 14:39:15.287525', 'timezone_type': 3, 'timezone': 'UTC'}"
